year,month,date,time,temperature,relativehumidity,direct_radiation,diffuse_radiation,direct_normal_irradiance,windspeed,power
2022,4,8,10,29.4,74,459,176,563.3,7.2,334.4385996
2022,4,8,11,30.3,70,588,205,580.7,8.6,411.903702
2022,4,8,12,31,65,699,188,666,10.8,475.659015
2022,4,8,13,31.2,65,678,177,705.8,12.9,456.351291
2022,4,8,14,30.9,66,580,149,679.4,15.9,396.167898
2022,4,8,15,30.6,67,392,167,587.7,13.7,271.6461216
2022,4,8,16,30.2,68,285,131,516.1,15.5,201.365724
2022,4,8,17,29.7,71,144,88,485.1,17.4,103.8704472
2022,4,8,18,29,75,19,23,236.6,16.6,14.09705
2022,4,8,19,28.5,77,0,0,0,14.8,0
2022,4,8,20,28.3,78,0,0,0,13.4,0
2022,4,8,21,28.1,79,0,0,0,11.3,0
2022,4,8,22,27.9,80,0,0,0,9.2,0
2022,4,8,23,27.5,82,0,0,0,7.2,0
2022,4,9,0,27.7,80,0,0,0,5.5,0
2022,4,9,1,27.2,82,0,0,0,6.2,0
2022,4,9,2,26.6,84,0,0,0,6.6,0
2022,4,9,3,25.8,86,0,0,0,8.2,0
2022,4,9,4,25.7,86,0,0,0,9,0
2022,4,9,5,25.8,85,0,0,0,4.5,0
2022,4,9,6,25.8,87,1,5,0,2.7,0.8409804
2022,4,9,7,26.7,82,63,61,146.1,3.3,51.4000053
2022,4,9,8,27.7,77,170,142,329.2,4,133.7195945
2022,4,9,9,28.8,71,306,202,411.5,2.1,230.8135662
2022,4,9,10,29.8,67,426,245,482,2.5,307.7757984
2022,4,9,11,30.6,64,558,244,548.9,5.9,388.6144128
2022,4,9,12,31.6,63,636,248,612.5,9.7,420.0600012
2022,4,9,13,31.7,63,755,172,716,12.4,495.8531583
2022,4,9,14,31.5,64,540,205,696.9,14.2,358.06536
2022,4,9,15,30.6,68,473,166,619.4,16.6,327.2304816
2022,4,9,16,30,71,257,126,556.3,17.7,182.5554525
2022,4,9,17,29.7,73,101,83,386.1,17.1,72.60896565
2022,4,9,18,29.1,76,13,26,161.6,15.1,9.5818242
2022,4,9,19,28.7,78,0,0,0,12.9,0
2022,4,9,20,28.4,80,0,0,0,10.8,0
2022,4,9,21,28.3,80,0,0,0,9.8,0
2022,4,9,22,28,82,0,0,0,8.2,0
2022,4,9,23,27.7,84,0,0,0,4.7,0
2022,4,10,0,27,84,0,0,0,2.6,0
2022,4,10,1,26.6,84,0,0,0,3.2,0
2022,4,10,2,25.8,89,0,0,0,3.9,0
2022,4,10,3,25.5,92,0,0,0,2.6,0
2022,4,10,4,25.3,93,0,0,0,1.8,0
2022,4,10,5,25.4,94,0,0,0,3.6,0
2022,4,10,6,25.8,90,0,4,0,5.8,0
2022,4,10,7,26,89,13,33,28.1,5.9,10.8026555
2022,4,10,8,26.3,88,25,78,59.8,5.4,20.54339
2022,4,10,9,26.8,85,4,150,28.8,5.1,3.232438
2022,4,10,10,27,84,31,123,16.5,7.1,24.872292
2022,4,10,11,27.8,80,96,203,69.7,9.4,74.781696
2022,4,10,12,29.1,75,108,307,105.6,9.7,79.737615
2022,4,10,13,29.5,73,155,306,134.2,9.8,112.5614263
2022,4,10,14,29.7,72,134,304,152.6,10.8,96.4949544
2022,4,10,15,29.9,72,192,249,205.7,10.6,136.8570624
2022,4,10,16,29.4,75,100,172,228,11.9,72.7395
2022,4,10,17,28.9,78,23,93,125.7,12.1,17.0615909
2022,4,10,18,28.5,81,0,13,27.6,11.5,0
2022,4,10,19,28.2,83,0,0,0,11.8,0
2022,4,10,20,28.1,83,0,0,0,12.2,0
2022,4,10,21,28,84,0,0,0,12.4,0
2022,4,10,22,27.6,84,0,0,0,10.5,0
2022,4,10,23,27,88,0,0,0,9.4,0
2022,4,11,0,26.2,89,0,0,0,8.5,0
2022,4,11,1,26,90,0,0,0,7,0
2022,4,11,2,26.2,88,0,0,0,4.9,0
2022,4,11,3,26,90,0,0,0,3.5,0
2022,4,11,4,25.8,92,0,0,0,5.4,0
2022,4,11,5,25.9,90,0,0,0,5.5,0
2022,4,11,6,26.2,89,0,5,0,5.3,0
2022,4,11,7,26.8,85,13,70,18.7,5.9,10.5054235
2022,4,11,8,27.8,81,128,142,156,8,99.5389696
2022,4,11,9,28.8,77,340,183,396.5,6.5,253.876266
2022,4,11,10,29.4,75,405,218,502.3,6.4,294.594975
2022,4,11,11,29.4,75,467,252,496.2,7.4,339.693465
2022,4,11,12,29.7,75,262,350,377,9.2,187.7174325
2022,4,11,13,30,73,339,365,300.1,10.8,239.9942025
2022,4,11,14,29.9,73,212,315,300.1,12.1,150.8588926
2022,4,11,15,29.8,73,130,254,200,12.6,92.982448
2022,4,11,16,29.6,74,123,162,201.1,13.7,88.7241558
2022,4,11,17,29.1,76,22,83,148.3,12.2,16.2153948
2022,4,11,18,28.7,78,4,18,33.5,12.6,2.9961956
2022,4,11,19,28.5,79,0,0,0,11.9,0
2022,4,11,20,28.4,79,0,0,0,11.5,0
2022,4,11,21,28.3,80,0,0,0,10.5,0
2022,4,11,22,28.2,81,0,0,0,8.4,0
2022,4,11,23,27.4,84,0,0,0,6.9,0
2022,4,12,0,27.2,85,0,0,0,6.6,0
2022,4,12,1,26.7,87,0,0,0,5.4,0
2022,4,12,2,26.3,89,0,0,0,2.3,0
2022,4,12,3,26.2,90,0,0,0,3.6,0
2022,4,12,4,26.2,90,0,0,0,5.6,0
2022,4,12,5,25.8,93,0,0,0,3.6,0
2022,4,12,6,26.4,90,0,8,0,3.4,0
2022,4,12,7,27.1,89,31,76,62.4,2.2,24.54872485
2022,4,12,8,27.6,84,102,159,175.2,4,79.6448232
2022,4,12,9,28.5,80,230,215,280,5.2,173.3556
2022,4,12,10,29.1,76,306,274,351,7.2,225.5414004
2022,4,12,11,29.7,75,479,249,433.9,9.2,343.1933213
2022,4,12,12,30.2,72,513,278,519.5,11,360.0365328
2022,4,12,13,30.3,72,427,304,479,12.5,298.1179068
2022,4,12,14,30.2,72,371,259,426.1,13.2,260.3772976
2022,4,12,15,29.9,74,282,232,401.4,12.3,200.3327718
2022,4,12,16,29.6,75,143,169,319.9,14.1,102.9768025
2022,4,12,17,29.3,76,58,103,217.6,14.4,42.3282956
2022,4,12,18,28.9,78,5,22,88.3,13,3.7090415
2022,4,12,19,28.6,80,0,0,0,11.9,0
2022,4,12,20,28.3,80,0,0,0,11,0
2022,4,12,21,28.2,82,0,0,0,10.3,0
2022,4,12,22,27.8,85,0,0,0,8.4,0
2022,4,12,23,27.5,85,0,0,0,7.1,0
2022,4,13,0,27.4,83,0,0,0,6.8,0
2022,4,13,1,27,84,0,0,0,7.3,0
2022,4,13,2,26.9,85,0,0,0,7.2,0
2022,4,13,3,26.9,84,0,0,0,4.4,0
2022,4,13,4,26.7,86,0,0,0,0.7,0
2022,4,13,5,26.6,87,0,0,0,1.3,0
2022,4,13,6,26.7,87,1,7,0,0.7,0.80889585
2022,4,13,7,27.3,84,26,65,64,2.5,20.5811268
2022,4,13,8,27.6,81,74,115,136.6,8.5,58.0790406
2022,4,13,9,28.1,78,117,198,159.8,8.6,90.1801719
2022,4,13,10,28.8,76,283,211,252.2,10.5,211.6730196
2022,4,13,11,29.2,75,355,313,363.1,10.7,260.8087375
2022,4,13,12,29.5,75,337,349,360,10,243.9058563
2022,4,13,13,29.7,74,288,351,316.5,10.4,206.6946336
2022,4,13,14,29.3,76,256,350,290.3,11.7,186.8283392
2022,4,13,15,29.2,76,205,284,287.9,15.3,150.353314
2022,4,13,16,28.2,81,57,164,193.4,15.4,43.5047256
2022,4,13,17,27.7,83,1,82,46.7,11.1,0.77858215
2022,4,13,18,27.4,85,0,19,0.1,11.8,0
2022,4,13,19,27.2,85,0,0,0,12.3,0
2022,4,13,20,27.2,85,0,0,0,10.9,0
2022,4,13,21,27.1,86,0,0,0,10.3,0
2022,4,13,22,27,86,0,0,0,11.5,0
2022,4,13,23,26.8,88,0,0,0,12.3,0
2022,4,14,0,27.3,85,0,0,0,12.8,0
2022,4,14,1,27.1,85,0,0,0,14,0
2022,4,14,2,26.9,85,0,0,0,13.5,0
2022,4,14,3,26.8,86,0,0,0,12,0
2022,4,14,4,26.6,87,0,0,0,11.8,0
2022,4,14,5,26.4,88,0,0,0,11.5,0
2022,4,14,6,26.3,89,0,8,0,11.5,0
2022,4,14,7,26.8,86,28,82,49,11.5,22.5881656
2022,4,14,8,27.8,81,162,163,229.2,10.2,125.9790084
2022,4,14,9,28.9,76,304,191,397.6,10,226.2758944
2022,4,14,10,29.9,71,491,223,517.2,9.7,350.5719624
2022,4,14,11,30.5,70,575,270,601.1,9.1,398.5770625
2022,4,14,12,31.2,65,564,313,584,11,379.619658
2022,4,14,13,31.3,65,628,246,604.8,13.7,420.373309
2022,4,14,14,31.1,67,543,208,638.9,16.3,366.2725322
2022,4,14,15,30.7,70,310,209,515.4,19.6,212.609935
2022,4,14,16,30.2,73,196,160,380.8,19.3,137.3264984
2022,4,14,17,29.8,75,79,100,298.1,21.1,56.31436
2022,4,14,18,29.4,78,15,23,137.6,19.1,10.855602
2022,4,14,19,29.2,79,0,0,0,18.4,0
2022,4,14,20,29.2,79,0,0,0,16.3,0
2022,4,14,21,29,80,0,0,0,14.7,0
2022,4,14,22,28.8,80,0,0,0,14.2,0
2022,4,14,23,28.5,81,0,0,0,15.1,0
2022,4,15,0,28.4,80,0,0,0,15.5,0
2022,4,15,1,28.2,81,0,0,0,15.1,0
2022,4,15,2,27.9,82,0,0,0,14.3,0
2022,4,15,3,27.7,83,0,0,0,12.1,0
2022,4,15,4,27.5,83,0,0,0,12.7,0
2022,4,15,5,27.4,84,0,0,0,13,0
2022,4,15,6,27.3,85,2,9,0,13.1,1.5804465
2022,4,15,7,27.9,83,78,68,172.2,12.9,60.1694379
2022,4,15,8,29,78,266,109,447.2,12.1,196.358008
2022,4,15,9,30.1,73,486,124,642.5,11.4,342.2880747
2022,4,15,10,31.1,69,656,139,749.6,11.5,441.0191896
2022,4,15,11,31.8,67,782,145,802.1,13.1,507.2985708
2022,4,15,12,32.1,65,828,153,831.6,14.9,529.739703
2022,4,15,13,32.1,65,752,175,803.8,15.8,481.116252
2022,4,15,14,32.1,66,660,178,757.5,17.4,421.554474
2022,4,15,15,31.9,67,497,135,706.2,18.2,320.5806307
2022,4,15,16,31.5,69,324,124,628.4,18.7,213.056811
2022,4,15,17,30.9,72,139,83,510.7,20.1,93.9953028
2022,4,15,18,30.2,76,18,22,225.8,20.4,12.5478864
2022,4,15,19,29.8,79,0,0,0,20.5,0
2022,4,15,20,29.6,81,0,0,0,21.1,0
2022,4,15,21,29.5,81,0,0,0,20.6,0
2022,4,15,22,29.3,81,0,0,0,19.9,0
2022,4,15,23,29,80,0,0,0,19.4,0
2022,4,16,0,28.9,80,0,0,0,18.9,0
2022,4,16,1,28.6,81,0,0,0,19.4,0
2022,4,16,2,28.4,82,0,0,0,18.9,0
2022,4,16,3,28.2,82,0,0,0,18.8,0
2022,4,16,4,28.1,83,0,0,0,18.5,0
2022,4,16,5,27.9,83,0,0,0,17.6,0
2022,4,16,6,27.8,83,3,8,0,16.4,2.3249778
2022,4,16,7,28.4,80,91,63,208.7,17.2,68.916848
2022,4,16,8,29.5,76,277,107,486.2,16.8,200.141641
2022,4,16,9,30.8,70,477,130,643.8,15,325.394613
2022,4,16,10,31.9,65,665,138,746.3,13,430.3765288
2022,4,16,11,32.7,62,771,157,806.1,11.8,478.5289371
2022,4,16,12,33.1,60,723,196,768.4,12.3,439.431447
2022,4,16,13,32.9,63,747,163,742.5,15,457.3197869
2022,4,16,14,32.6,65,680,141,769.8,17.7,422.47108
2022,4,16,15,32.2,68,520,131,735.1,21.3,329.113408
2022,4,16,16,31.5,72,329,104,647.5,26.3,215.258778
2022,4,16,17,30.7,76,154,76,538.3,24.2,104.5570372
2022,4,16,18,30.1,79,19,22,250.5,22.6,13.24638865
2022,4,16,19,29.8,81,0,0,0,21.4,0
2022,4,16,20,29.7,81,0,0,0,20.4,0
2022,4,16,21,29.5,82,0,0,0,19.8,0
2022,4,16,22,29.3,83,0,0,0,19.5,0
2022,4,16,23,29,83,0,0,0,19.1,0
2022,4,17,0,28.9,83,0,0,0,19.3,0
2022,4,17,1,28.7,84,0,0,0,18.9,0
2022,4,17,2,28.4,84,0,0,0,18.4,0
2022,4,17,3,28.3,85,0,0,0,15.9,0
2022,4,17,4,28.1,85,0,0,0,16.3,0
2022,4,17,5,28.1,85,0,0,0,15.5,0
2022,4,17,6,28,85,3,9,0,14.7,2.2955475
2022,4,17,7,28.7,81,92,64,209.7,14.3,68.5613026
2022,4,17,8,29.8,76,263,109,473.1,12.5,187.1600576
2022,4,17,9,31,69,431,149,590.4,8.9,291.339191
2022,4,17,10,32.1,65,659,145,706.6,6.6,421.6165028
2022,4,17,11,32.5,65,755,155,797.7,7.3,471.8608438
2022,4,17,12,32.6,64,668,162,731.9,9.2,415.7054848
2022,4,17,13,32.7,66,694,168,690.3,12.9,427.8886842
2022,4,17,14,32.2,69,541,192,664,15.1,341.8325812
2022,4,17,15,31.2,75,430,153,592.5,16.2,284.615925
2022,4,17,16,30.9,77,258,130,527.7,18.2,172.9991781
2022,4,17,17,30.4,80,90,79,371.8,19.8,61.66512
2022,4,17,18,29.6,84,13,15,146.1,18.7,9.2191268
2022,4,17,19,28.1,92,0,0,0,17.2,0
2022,4,17,20,26.1,90,0,0,0,14.9,0
2022,4,17,21,26.6,86,0,0,0,11.6,0
2022,4,17,22,26.7,85,0,0,0,11.5,0
2022,4,17,23,26.7,86,0,0,0,10.5,0
2022,4,18,0,28,83,0,0,0,10.1,0
2022,4,18,1,27.9,83,0,0,0,10.4,0
2022,4,18,2,27.6,85,0,0,0,11.1,0
2022,4,18,3,27.2,86,0,0,0,10.3,0
2022,4,18,4,26.9,87,0,0,0,7.5,0
2022,4,18,5,26.7,87,0,0,0,7.7,0
2022,4,18,6,26.7,88,3,9,0,6.9,2.4225012
2022,4,18,7,27.5,84,89,65,199.4,6,69.812935
2022,4,18,8,28.7,79,285,101,485.5,4.1,213.1162883
2022,4,18,9,29.9,73,479,130,652.2,1.6,340.8557055
2022,4,18,10,30.9,70,653,144,742.4,1.8,443.0601735
2022,4,18,11,31.5,68,666,174,739.6,4,438.682878
2022,4,18,12,31.7,65,687,191,688.3,5.6,449.6986928
2022,4,18,13,31.9,66,749,165,732.5,7.9,483.9342179
2022,4,18,14,31.5,68,588,156,723.2,10.8,387.305604
2022,4,18,15,30.8,70,417,149,607.9,14,284.464473
2022,4,18,16,30.4,72,286,128,538.2,17,198.6302032
2022,4,18,17,29.9,74,128,81,459.9,17.8,90.9311872
2022,4,18,18,29.3,77,18,23,212.4,16.6,13.1141277
2022,4,18,19,29,79,0,0,0,15.3,0
2022,4,18,20,29,80,0,0,0,12.7,0
2022,4,18,21,28.9,81,0,0,0,10.2,0
2022,4,18,22,28.7,83,0,0,0,8,0
2022,4,18,23,28.5,82,0,0,0,9,0
2022,4,19,0,28.1,85,0,0,0,12.3,0
2022,4,19,1,27.8,84,0,0,0,11.4,0
2022,4,19,2,27.5,85,0,0,0,9.1,0
2022,4,19,3,27.4,85,0,0,0,7,0
2022,4,19,4,27.3,86,0,0,0,6.6,0
2022,4,19,5,27.3,86,0,0,0,5.9,0
2022,4,19,6,27.2,87,3,9,0,5,2.3732133
2022,4,19,7,28.1,82,87,69,194.7,5.2,66.6013971
2022,4,19,8,29.1,77,267,108,459.6,5,196.4627519
2022,4,19,9,30.1,72,463,132,619.3,5.4,326.6385364
2022,4,19,10,31,69,631,158,713.5,5.8,426.531391
2022,4,19,11,31.6,68,730,172,760.8,6.4,478.150876
2022,4,19,12,32,67,706,203,735.4,8.7,452.788511
2022,4,19,13,32.1,68,772,169,748,12.1,491.4491784
2022,4,19,14,31.9,69,689,151,789.8,14.3,442.9444234
2022,4,19,15,31.6,70,527,130,743,15.7,344.032451
2022,4,19,16,31,73,355,115,679,17.4,238.360135
2022,4,19,17,30.3,76,145,83,547.8,18.4,100.553469
2022,4,19,18,29.5,81,22,23,243.1,17.1,15.7611685
2022,4,19,19,29,84,0,0,0,16,0
2022,4,19,20,28.8,85,0,0,0,14.4,0
2022,4,19,21,28.7,87,0,0,0,14.6,0
2022,4,19,22,28.6,87,0,0,0,13.6,0
2022,4,19,23,28.4,87,0,0,0,11.5,0
2022,4,20,0,28.4,86,0,0,0,10.1,0
2022,4,20,1,28.2,87,0,0,0,8.8,0
2022,4,20,2,28.1,87,0,0,0,8.7,0
2022,4,20,3,28,88,0,0,0,7.4,0
2022,4,20,4,27.8,89,0,0,0,6.7,0
2022,4,20,5,27.6,90,0,0,0,5.6,0
2022,4,20,6,27.7,90,2,9,0,5.5,1.538489
2022,4,20,7,28.3,86,55,77,118.7,7,41.4234535
2022,4,20,8,29.2,81,214,117,335.8,9.1,155.6255722
2022,4,20,9,30.1,77,344,172,479.8,10.1,240.6455612
2022,4,20,10,30.7,74,440,211,509.9,10.4,299.745908
2022,4,20,11,31.2,72,545,217,538.5,12.1,362.563212
2022,4,20,12,31.6,70,744,182,656.9,13.9,485.692872
2022,4,20,13,31.8,70,801,150,792.5,15.6,517.024674
2022,4,20,14,31.7,69,701,147,809.8,17.8,455.8122465
2022,4,20,15,31.4,70,568,122,777.4,17.8,374.966336
2022,4,20,16,31,71,374,107,723.7,18.6,251.963426
2022,4,20,17,30.2,74,172,77,607.4,18.6,120.3080144
2022,4,20,18,29.4,77,24,23,286.7,17.3,17.3984688
2022,4,20,19,29,80,0,0,0,16.8,0
2022,4,20,20,28.7,81,0,0,0,16.1,0
2022,4,20,21,28.6,82,0,0,0,15.3,0
2022,4,20,22,28.4,82,0,0,0,14.1,0
2022,4,20,23,28.3,83,0,0,0,12.7,0
2022,4,21,0,28.3,84,0,0,0,11.7,0
2022,4,21,1,28.1,85,0,0,0,11.2,0
2022,4,21,2,28.1,85,0,0,0,10.6,0
2022,4,21,3,28,85,0,0,0,10.6,0
2022,4,21,4,27.9,86,0,0,0,10.1,0
2022,4,21,5,27.7,86,0,0,0,9.4,0
2022,4,21,6,27.7,86,3,9,0,9.1,2.3237409
2022,4,21,7,28.3,83,70,73,161.9,11.8,52.9931395
2022,4,21,8,29.2,77,183,145,335,11.5,133.9906053
2022,4,21,9,29.9,74,297,189,401.2,10.7,210.9887703
2022,4,21,10,30.5,72,511,188,518.9,11.8,353.026394
2022,4,21,11,30.9,70,548,258,587.4,13.5,371.817726
2022,4,21,12,31.5,67,775,181,675.6,15.6,511.3320188
2022,4,21,13,31.5,66,708,181,760.5,17.6,467.905518
2022,4,21,14,31.5,66,658,173,732.5,18.6,434.861343
2022,4,21,15,31.2,69,526,142,725.5,19.3,351.6887022
2022,4,21,16,30.8,71,366,113,688.3,19.6,249.2554062
2022,4,21,17,30,75,163,81,587.4,18.6,115.0066875
2022,4,21,18,29.3,78,24,23,273.9,16.8,17.4558504
2022,4,21,19,28.8,80,0,0,0,15.6,0
2022,4,21,20,28.5,82,0,0,0,14.5,0
2022,4,21,21,28.4,82,0,0,0,13.2,0
2022,4,21,22,28.2,84,0,0,0,11.9,0
2022,4,21,23,28.1,84,0,0,0,11.3,0
2022,4,22,0,28,85,0,0,0,11,0
2022,4,22,1,27.9,86,0,0,0,10.7,0
2022,4,22,2,27.6,87,0,0,0,9.9,0
2022,4,22,3,27.5,87,0,0,0,8.7,0
2022,4,22,4,27.4,88,0,0,0,7.5,0
2022,4,22,5,27.3,89,0,0,0,6.9,0
2022,4,22,6,27.2,89,4,8,0,6.1,3.1533668
2022,4,22,7,28,85,82,65,187.7,7.2,62.744965
2022,4,22,8,29,79,267,106,442.6,8.2,196.761378
2022,4,22,9,29.9,75,443,127,601.2,9.2,314.1761538
2022,4,22,10,30.6,71,621,147,694.9,11.2,427.4668404
2022,4,22,11,31,68,591,202,675.3,13,400.161372
2022,4,22,12,31.4,65,735,188,673.3,14.6,489.27774
2022,4,22,13,31.5,64,711,153,738.9,16.2,471.452724
2022,4,22,14,31.5,64,645,154,728.4,17.4,427.68918
2022,4,22,15,31.2,64,526,127,718.5,16.2,354.6308832
2022,4,22,16,30.8,65,354,109,678.9,15.8,243.511467
2022,4,22,17,30.2,67,152,74,557.6,15.8,107.5744432
2022,4,22,18,29.5,71,24,23,258.6,14.7,17.487582
2022,4,22,19,29.1,74,0,0,0,13.6,0
2022,4,22,20,28.9,75,0,0,0,11.5,0
2022,4,22,21,28.7,76,0,0,0,10.4,0
2022,4,22,22,28.5,77,0,0,0,10.7,0
2022,4,22,23,28.4,78,0,0,0,10.2,0
2022,4,23,0,28.4,77,0,0,0,9.4,0
2022,4,23,1,28.2,78,0,0,0,9.2,0
2022,4,23,2,28.1,78,0,0,0,7.6,0
2022,4,23,3,27.7,80,0,0,0,6.6,0
2022,4,23,4,27.2,84,0,0,0,4.3,0
2022,4,23,5,26.9,85,0,0,0,5.4,0
2022,4,23,6,27,85,3,11,0,8.8,2.402865
2022,4,23,7,27.7,81,74,73,164.9,12.3,57.8125037
2022,4,23,8,28.4,77,213,121,371.8,12.8,162.1357491
2022,4,23,9,29.2,73,330,155,458.1,10.2,243.261447
2022,4,23,10,30,70,516,159,540.5,8.8,367.1469
2022,4,23,11,30.8,68,645,184,642.3,9.4,441.473862
2022,4,23,12,32,63,775,176,732.1,12.6,500.3566625
2022,4,23,13,32,65,683,187,744.2,16.6,439.4985475
2022,4,23,14,31.6,67,624,171,697.5,17.9,409.4034672
2022,4,23,15,31.3,69,542,126,721.1,17.3,360.3942551
2022,4,23,16,30.3,74,317,120,658.7,18.1,220.5750351
2022,4,23,17,29.7,77,134,80,492.7,16.8,95.6836179
2022,4,23,18,29.1,80,20,22,225.8,15.8,14.64144
2022,4,23,19,28.7,82,0,0,0,15.9,0
2022,4,23,20,28.5,84,0,0,0,16.3,0
2022,4,23,21,28.4,85,0,0,0,15.9,0
2022,4,23,22,28.2,86,0,0,0,15.3,0
2022,4,23,23,28.2,86,0,0,0,14.1,0
2022,4,24,0,28.1,83,0,0,0,12.5,0
2022,4,24,1,28,83,0,0,0,12.2,0
2022,4,24,2,27.9,83,0,0,0,9.9,0
2022,4,24,3,27.8,83,0,0,0,6.1,0
2022,4,24,4,27.7,83,0,0,0,5.1,0
2022,4,24,5,27.4,85,0,0,0,3.3,0
2022,4,24,6,27.3,86,2,10,0,3.2,1.5777294
2022,4,24,7,28.2,81,56,86,118.5,4.7,42.7414848
2022,4,24,8,29.1,75,194,144,305.4,5.7,143.2323825
2022,4,24,9,30.2,70,427,161,512.3,5.8,300.687422
2022,4,24,10,31,66,544,196,636,6.5,369.568576
2022,4,24,11,31.8,63,656,240,668,7.1,428.3985696
2022,4,24,12,32.3,62,594,280,641.6,8.6,377.5077306
2022,4,24,13,32.3,62,651,160,629.9,10.2,413.7332199
2022,4,24,14,32,64,552,143,648,12.3,355.792704
2022,4,24,15,31.9,64,471,159,627.5,15.3,305.3297064
2022,4,24,16,31.4,66,314,137,604.8,17.1,208.6773664
2022,4,24,17,30.7,68,151,89,520.7,16.8,103.9087474
2022,4,24,18,29.8,73,21,25,253.6,15.5,15.0202416
2022,4,24,19,29.2,76,0,0,0,15,0
2022,4,24,20,29,78,0,0,0,14.5,0
2022,4,24,21,28.7,79,0,0,0,14.1,0
2022,4,24,22,28.5,81,0,0,0,12.4,0
2022,4,24,23,28.2,82,0,0,0,11.3,0
2022,4,25,0,28.1,83,0,0,0,10.5,0
2022,4,25,1,27.9,85,0,0,0,9.6,0
2022,4,25,2,27.7,86,0,0,0,10.1,0
2022,4,25,3,27.6,86,0,0,0,10.9,0
2022,4,25,4,27.4,86,0,0,0,12.3,0
2022,4,25,5,27.3,87,0,0,0,13.4,0
2022,4,25,6,27.5,86,4,10,0,14.5,3.12689
2022,4,25,7,28.3,82,56,78,137.1,14.8,42.4671464
2022,4,25,8,29.2,76,172,150,283.3,15.2,126.1500976
2022,4,25,9,30.2,71,352,174,428,13.7,247.4580416
2022,4,25,10,31.2,65,559,197,583.7,12.7,376.2542355
2022,4,25,11,31.9,63,733,178,717.6,12.7,475.9618587
2022,4,25,12,32.4,62,773,189,774.5,14.5,488.3939226
2022,4,25,13,32.4,63,802,146,800,16.7,505.8785826
2022,4,25,14,32.3,64,725,138,829,18.2,459.23878
2022,4,25,15,32,65,489,142,738.1,16.8,314.6629425
2022,4,25,16,31.5,68,358,115,651,18.2,235.808514
2022,4,25,17,30.6,71,163,75,581,19.5,112.2014412
2022,4,25,18,29.8,74,25,21,278.1,19.6,17.85112
2022,4,25,19,29.2,77,0,0,0,19.2,0
2022,4,25,20,29,79,0,0,0,18.1,0
2022,4,25,21,28.8,81,0,0,0,17.1,0
2022,4,25,22,28.6,82,0,0,0,15.1,0
2022,4,25,23,28.4,84,0,0,0,13.7,0
2022,4,26,0,28.2,84,0,0,0,12.9,0
2022,4,26,1,28.1,84,0,0,0,12,0
2022,4,26,2,27.9,85,0,0,0,11.6,0
2022,4,26,3,27.7,86,0,0,0,14.2,0
2022,4,26,4,27.6,87,0,0,0,13.9,0
2022,4,26,5,27.6,87,0,0,0,13.3,0
2022,4,26,6,27.6,86,5,10,0,13.3,3.890757
2022,4,26,7,28.5,82,77,79,185.7,14.2,57.8385885
2022,4,26,8,29.4,76,194,134,346.4,13.4,140.8761264
2022,4,26,9,30.5,71,413,149,496.4,13,285.8025048
2022,4,26,10,31.4,65,544,213,623.5,11.8,362.132096
2022,4,26,11,32,63,660,216,661.4,11.6,426.11019
2022,4,26,12,32.6,62,817,161,756.4,14.2,510.1174796
2022,4,26,13,32.5,63,812,151,833.1,16.8,509.171705
2022,4,26,14,32.3,64,726,137,828.8,18.1,459.8722128
2022,4,26,15,32,66,575,123,799,18.4,369.387475
2022,4,26,16,31.4,68,373,101,727.6,18.9,247.0620704
2022,4,26,17,30.7,71,176,75,611.7,18.4,120.5052728
2022,4,26,18,29.7,76,26,23,300.5,17.1,18.5969628
2022,4,26,19,29.2,79,0,0,0,16.4,0
2022,4,26,20,28.9,80,0,0,0,16.3,0
2022,4,26,21,28.7,82,0,0,0,17.1,0
2022,4,26,22,28.5,83,0,0,0,16.1,0
2022,4,26,23,28.3,84,0,0,0,14.5,0
2022,4,27,0,28.2,85,0,0,0,13.2,0
2022,4,27,1,28,86,0,0,0,13,0
2022,4,27,2,27.9,87,0,0,0,12.1,0
2022,4,27,3,27.8,87,0,0,0,8.7,0
2022,4,27,4,27.7,87,0,0,0,8.7,0
2022,4,27,5,27.7,87,0,0,0,8.4,0
2022,4,27,6,27.8,87,3,8,0,8.7,2.3090442
2022,4,27,7,28.3,84,52,64,116.1,9.7,39.2988856
2022,4,27,8,29.2,79,197,136,297.6,10,143.7520229
2022,4,27,9,30.3,72,398,175,488.2,10.5,277.8710232
2022,4,27,10,31.3,67,610,178,648.4,9.7,406.9670815
2022,4,27,11,32,63,750,165,756,10.4,484.216125
2022,4,27,12,32.3,64,793,182,793,13.1,502.3122104
2022,4,27,13,32.4,64,793,167,807.1,15.5,499.3730352
2022,4,27,14,32.3,63,695,159,801,16.9,440.9662758
2022,4,27,15,32,63,568,131,775.2,17.8,366.713012
2022,4,27,16,31.5,65,382,106,733,18.7,252.8777925
2022,4,27,17,30.7,69,173,77,616.4,19.9,118.8489154
2022,4,27,18,29.8,73,26,23,294.9,19.1,18.5964896
2022,4,27,19,29.3,76,0,0,0,18.1,0
2022,4,27,20,29.1,77,0,0,0,17.2,0
2022,4,27,21,28.9,78,0,0,0,16.4,0
2022,4,27,22,28.6,80,0,0,0,15.1,0
2022,4,27,23,28.4,81,0,0,0,13.8,0
2022,4,28,0,28.2,82,0,0,0,13.3,0
2022,4,28,1,28,83,0,0,0,12.3,0
2022,4,28,2,27.8,84,0,0,0,12,0
2022,4,28,3,27.5,85,0,0,0,11.3,0
